,RMSE,R_2
0,12.208972066334798,0.6249847278447292
1,11.690129170736503,0.6558089727147385
2,11.372485553759406,0.672923904102477
3,11.834820008417589,0.6461932063498376
4,11.777165239071914,0.6494531157831707
5,10.603126229526891,0.7148696102238604
6,10.58538377548895,0.7177557859812752
7,11.933625978843727,0.6400233110463929
8,11.368919393235707,0.67376986849891
9,12.20879151168572,0.6245025385688769
